filename,width,height,class,xmin,ymin,xmax,ymax
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_71.jpg,1920,1080,motorbike,465,332,563,435
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_1190.jpg,1920,1080,car,253,699,572,985
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_1190.jpg,1920,1080,motorbike,620,636,752,828
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_1190.jpg,1920,1080,motorbike,700,585,817,754
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_1190.jpg,1920,1080,motorbike,3,460,155,666
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_1190.jpg,1920,1080,motorbike,1571,399,1897,519
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_1190.jpg,1920,1080,motorbike,1626,435,1919,557
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_1190.jpg,1920,1080,car,1425,540,1917,758
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_1190.jpg,1920,1080,car,1621,626,1913,890
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_1190.jpg,1920,1080,motorbike,173,328,323,480
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_1190.jpg,1920,1080,car,63,182,227,324
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_1190.jpg,1920,1080,car,0,197,109,393
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_1190.jpg,1920,1080,car,94,702,447,1079
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_2920.jpg,1906,1080,tricar,552,338,669,524
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_2920.jpg,1906,1080,car,565,192,642,258
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_2920.jpg,1906,1080,car,1415,284,1629,399
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_2920.jpg,1906,1080,car,1663,369,1904,474
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_2920.jpg,1906,1080,car,636,167,702,214
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_9.jpg,1920,1080,car,294,309,379,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_39.jpg,1920,1080,car,294,311,383,385
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_41.jpg,1920,1080,car,2,327,91,395
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_41.jpg,1920,1080,car,294,311,383,385
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_15.jpg,1920,1080,car,295,311,379,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_38.jpg,1920,1080,car,293,310,378,391
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_53.jpg,1920,1080,car,296,309,378,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_40.jpg,1920,1080,car,4,326,92,401
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_40.jpg,1920,1080,car,294,311,383,385
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_000100_train_p_day_20210416_16.jpg,4096,2192,motorbike,996,1073,1415,1829
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00062_train_p_day_20210416_182.jpg,1920,1080,car,672,281,789,340
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00062_train_p_day_20210416_182.jpg,1920,1080,car,936,265,1009,321
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00062_train_p_day_20210416_182.jpg,1920,1080,motorbike,61,320,188,392
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00062_train_p_day_20210416_182.jpg,1920,1080,motorbike,1790,390,1824,462
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00062_train_p_day_20210416_182.jpg,1920,1080,motorbike,1595,414,1731,571
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00062_train_p_day_20210416_182.jpg,1920,1080,car,1037,265,1131,313
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00062_train_p_day_20210416_182.jpg,1920,1080,car,582,278,710,340
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00062_train_p_day_20210416_182.jpg,1920,1080,car,3,564,1206,1075
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00062_train_p_day_20210416_182.jpg,1920,1080,car,790,233,955,345
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00062_train_p_day_20210416_182.jpg,1920,1080,car,825,218,1021,283
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00062_train_p_day_20210416_182.jpg,1920,1080,car,1426,221,1541,322
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_3654.jpg,1920,1080,car,247,686,576,985
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_3654.jpg,1920,1080,motorbike,659,741,768,931
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_3654.jpg,1920,1080,motorbike,583,491,770,634
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_3654.jpg,1920,1080,motorbike,614,377,664,456
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_3654.jpg,1920,1080,motorbike,450,394,569,476
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_3654.jpg,1920,1080,motorbike,219,413,364,502
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_3654.jpg,1920,1080,motorbike,1,513,145,646
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_3654.jpg,1920,1080,car,231,434,633,600
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_3654.jpg,1920,1080,car,1214,412,1531,547
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_3654.jpg,1920,1080,motorbike,1504,495,1587,656
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_3654.jpg,1920,1080,motorbike,1315,507,1459,660
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_3654.jpg,1920,1080,car,285,187,337,234
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_3654.jpg,1920,1080,car,12,269,123,362
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_3654.jpg,1920,1080,car,1607,431,1914,956
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_29.jpg,1920,1080,car,295,310,378,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_66.jpg,1920,1080,car,296,309,378,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_69.jpg,1920,1080,car,296,309,378,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_94.jpg,1920,1080,car,294,309,379,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00094_train_p_day_20210416_1199.jpg,4096,2160,motorbike,850,524,1000,648
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00094_train_p_day_20210416_1199.jpg,4096,2160,motorbike,2135,1517,2419,2092
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00094_train_p_day_20210416_1199.jpg,4096,2160,motorbike,1413,702,1679,897
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00094_train_p_day_20210416_1199.jpg,4096,2160,car,2172,505,3848,1344
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00094_train_p_day_20210416_1199.jpg,4096,2160,car,285,494,887,860
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00094_train_p_day_20210416_1199.jpg,4096,2160,car,8,355,486,1150
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_65.jpg,1920,1080,car,296,309,378,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_95.jpg,1920,1080,car,294,309,379,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_95.jpg,1920,1080,car,10,294,54,340
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_6.jpg,1920,1080,car,296,309,378,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_198.jpg,1920,1080,car,247,692,576,986
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_198.jpg,1920,1080,motorbike,1018,707,1143,935
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_198.jpg,1920,1080,car,371,192,420,232
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_198.jpg,1920,1080,car,306,286,448,421
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_198.jpg,1920,1080,car,58,353,286,571
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_198.jpg,1920,1080,car,27,163,198,341
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_198.jpg,1920,1080,car,1,271,84,378
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_198.jpg,1920,1080,car,182,174,302,283
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00011_train_p_day_20210416_15.jpg,704,576,car,4,179,143,314
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00011_train_p_day_20210416_15.jpg,704,576,car,1,122,125,213
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00011_train_p_day_20210416_15.jpg,704,576,car,166,200,400,349
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00011_train_p_day_20210416_15.jpg,704,576,car,216,300,479,463
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00011_train_p_day_20210416_15.jpg,704,576,car,422,230,601,358
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00011_train_p_day_20210416_15.jpg,704,576,car,327,440,700,571
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00011_train_p_day_20210416_15.jpg,704,576,motorbike,599,185,640,253
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0007_train_p_day_20210416_118.jpg,1920,1080,car,319,534,729,671
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0007_train_p_day_20210416_118.jpg,1920,1080,car,1544,627,1912,896
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0007_train_p_day_20210416_118.jpg,1920,1080,car,393,760,739,1073
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0007_train_p_day_20210416_118.jpg,1920,1080,car,541,628,786,895
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0007_train_p_day_20210416_118.jpg,1920,1080,car,790,283,906,328
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0007_train_p_day_20210416_118.jpg,1920,1080,car,979,258,1080,294
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0007_train_p_day_20210416_118.jpg,1920,1080,car,866,425,1005,557
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0007_train_p_day_20210416_118.jpg,1920,1080,car,3,717,263,1077
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0007_train_p_day_20210416_118.jpg,1920,1080,car,954,366,1060,458
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0007_train_p_day_20210416_118.jpg,1920,1080,car,1242,455,1393,571
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0007_train_p_day_20210416_118.jpg,1920,1080,car,1172,385,1297,494
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0007_train_p_day_20210416_118.jpg,1920,1080,car,559,384,790,458
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_93.jpg,1920,1080,car,294,309,379,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_33.jpg,1920,1080,car,295,310,378,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_4654.jpg,1920,1080,motorbike,866,702,1000,952
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_4654.jpg,1920,1080,car,248,687,578,969
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_4654.jpg,1920,1080,car,5,443,202,582
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_4654.jpg,1920,1080,car,87,700,448,1079
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_496.jpg,1906,1080,car,1,386,402,555
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_496.jpg,1906,1080,motorbike,419,350,484,441
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_496.jpg,1906,1080,motorbike,430,287,521,339
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_496.jpg,1906,1080,motorbike,535,240,591,283
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_496.jpg,1906,1080,tricar,633,195,688,265
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_496.jpg,1906,1080,car,1015,176,1088,237
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_496.jpg,1906,1080,car,740,127,792,180
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_496.jpg,1906,1080,tricar,1121,375,1218,505
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_496.jpg,1906,1080,car,821,277,985,472
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_496.jpg,1906,1080,tricar,790,169,818,197
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00033_train_p_day_20210416_118.jpg,1920,1080,car,424,177,530,225
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00033_train_p_day_20210416_118.jpg,1920,1080,car,1328,202,1464,276
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00033_train_p_day_20210416_118.jpg,1920,1080,car,1050,172,1124,221
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00033_train_p_day_20210416_118.jpg,1920,1080,car,950,187,1031,243
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00033_train_p_day_20210416_118.jpg,1920,1080,car,1148,210,1269,291
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00033_train_p_day_20210416_118.jpg,1920,1080,motorbike,1734,670,1900,934
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00033_train_p_day_20210416_118.jpg,1920,1080,motorbike,1244,629,1533,866
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00033_train_p_day_20210416_118.jpg,1920,1080,motorbike,1275,493,1508,650
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00033_train_p_day_20210416_118.jpg,1920,1080,motorbike,994,320,1199,495
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00033_train_p_day_20210416_118.jpg,1920,1080,motorbike,585,281,667,377
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00033_train_p_day_20210416_118.jpg,1920,1080,motorbike,611,243,685,360
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00033_train_p_day_20210416_118.jpg,1920,1080,motorbike,1693,225,1758,282
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00033_train_p_day_20210416_118.jpg,1920,1080,motorbike,1619,202,1695,274
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00033_train_p_day_20210416_118.jpg,1920,1080,motorbike,1587,195,1670,267
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00033_train_p_day_20210416_118.jpg,1920,1080,motorbike,1176,175,1228,216
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00033_train_p_day_20210416_118.jpg,1920,1080,motorbike,878,327,990,421
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00033_train_p_day_20210416_118.jpg,1920,1080,motorbike,1761,221,1897,304
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00033_train_p_day_20210416_118.jpg,1920,1080,car,1593,280,1918,527
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_51.jpg,1920,1080,car,296,309,378,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_630.jpg,1920,1080,car,291,692,574,976
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_630.jpg,1920,1080,motorbike,812,555,905,718
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_630.jpg,1920,1080,car,1493,373,1881,543
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_36.jpg,1920,1080,car,293,310,378,391
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_3396.jpg,1920,1080,car,311,340,694,479
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_3396.jpg,1920,1080,motorbike,838,536,959,746
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_3396.jpg,1920,1080,car,998,284,1453,467
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_3396.jpg,1920,1080,car,1030,158,1867,390
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0002_train_p_day_20210416_778.jpg,2560,1440,car,1641,296,1730,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0002_train_p_day_20210416_778.jpg,2560,1440,motorbike,1395,580,1460,699
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0002_train_p_day_20210416_778.jpg,2560,1440,car,3,898,785,1437
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_1604.jpg,3072,2048,car,1652,692,1842,830
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_1604.jpg,3072,2048,car,392,1679,1004,2038
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_1604.jpg,3072,2048,car,1341,1496,2010,2037
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_1604.jpg,3072,2048,car,1774,884,2120,1152
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_1604.jpg,3072,2048,motorbike,2655,1271,2949,1615
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_1604.jpg,3072,2048,car,750,1161,1146,1513
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_1604.jpg,3072,2048,car,1113,814,1353,1053
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_1604.jpg,3072,2048,car,1560,606,1750,787
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_1604.jpg,3072,2048,car,1691,788,1941,1001
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_1604.jpg,3072,2048,car,1851,946,2400,1597
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_1604.jpg,3072,2048,car,1556,461,1737,629
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_1604.jpg,3072,2048,car,1393,555,1597,841
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_34.jpg,1920,1080,car,295,310,378,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_61.jpg,1920,1080,car,296,309,378,387
